year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,4,UA,United Air Lines Network,BUR,"Burbank, CA: Bob Hope",176.00,28.00,6.61,0.00,3.97,0.00,17.42,1.00,0.00,1951.00,652.00,0.00,118.00,0.00,1181.00
2025,4,UA,United Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",330.00,53.00,19.15,0.00,17.91,0.00,15.95,1.00,0.00,3485.00,1310.00,0.00,580.00,0.00,1595.00
2025,4,UA,United Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",127.00,18.00,6.03,0.00,3.06,0.00,8.91,1.00,1.00,1253.00,590.00,0.00,150.00,0.00,513.00
2025,4,UA,United Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",232.00,33.00,13.33,0.83,12.76,0.00,6.08,1.00,0.00,1627.00,550.00,19.00,545.00,0.00,513.00
2025,4,UA,United Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",90.00,25.00,10.77,0.00,5.64,0.00,8.59,1.00,0.00,1635.00,592.00,0.00,201.00,0.00,842.00
2025,4,UA,United Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",693.00,83.00,22.44,2.03,19.60,0.00,38.93,2.00,0.00,6230.00,1243.00,142.00,874.00,0.00,3971.00
2025,4,UA,United Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",329.00,70.00,21.78,1.12,25.11,0.00,21.99,1.00,1.00,5007.00,1521.00,121.00,1175.00,0.00,2190.00
2025,4,UA,United Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",202.00,31.00,10.67,2.12,5.80,0.00,12.41,2.00,0.00,2231.00,956.00,72.00,151.00,0.00,1052.00
2025,4,UA,United Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",60.00,21.00,6.71,0.00,7.69,0.00,6.60,0.00,0.00,1654.00,633.00,0.00,233.00,0.00,788.00
2025,4,UA,United Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",176.00,32.00,14.50,0.71,3.13,0.00,13.66,1.00,0.00,2282.00,894.00,30.00,178.00,0.00,1180.00
2025,4,UA,United Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",628.00,91.00,24.68,6.20,29.78,0.00,30.34,5.00,0.00,5856.00,1291.00,415.00,1136.00,0.00,3014.00
2025,4,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",8205.00,1767.00,350.29,81.60,1032.79,0.00,302.31,22.00,44.00,136608.00,28061.00,8933.00,68784.00,0.00,30830.00
2025,4,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",794.00,184.00,44.82,10.87,80.64,0.00,47.67,5.00,6.00,16955.00,3842.00,1262.00,5906.00,0.00,5945.00
2025,4,UA,United Air Lines Network,DRO,"Durango, CO: Durango La Plata County",60.00,12.00,1.72,0.00,1.45,0.00,8.83,0.00,0.00,1155.00,61.00,0.00,85.00,0.00,1009.00
2025,4,UA,United Air Lines Network,DSM,"Des Moines, IA: Des Moines International",159.00,34.00,9.92,0.06,7.03,0.00,16.98,1.00,0.00,1964.00,452.00,7.00,176.00,0.00,1329.00
2025,4,UA,United Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",227.00,35.00,10.40,2.05,3.42,0.00,19.13,1.00,1.00,2978.00,768.00,46.00,102.00,0.00,2062.00
2025,4,UA,United Air Lines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",34.00,10.00,1.98,0.00,7.38,0.00,0.64,0.00,0.00,601.00,133.00,0.00,382.00,0.00,86.00
2025,4,UA,United Air Lines Network,EGE,"Eagle, CO: Eagle County Regional",31.00,5.00,3.23,0.00,1.10,0.00,0.67,0.00,0.00,265.00,138.00,0.00,39.00,0.00,88.00
2025,4,UA,United Air Lines Network,ELP,"El Paso, TX: El Paso International",60.00,16.00,4.19,0.00,4.53,0.00,7.28,0.00,0.00,1318.00,234.00,0.00,234.00,0.00,850.00
2025,4,UA,United Air Lines Network,EUG,"Eugene, OR: Mahlon Sweet Field",120.00,25.00,10.34,0.00,2.05,0.00,12.61,0.00,0.00,1290.00,618.00,0.00,55.00,0.00,617.00
2025,4,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",5442.00,1441.00,197.31,38.77,969.75,0.00,235.18,55.00,54.00,156425.00,19205.00,3742.00,104824.00,0.00,28654.00
2025,4,UA,United Air Lines Network,EYW,"Key West, FL: Key West International",64.00,18.00,4.55,0.00,10.21,0.00,3.24,0.00,0.00,1024.00,390.00,0.00,366.00,0.00,268.00
2025,4,UA,United Air Lines Network,FAR,"Fargo, ND: Hector International",30.00,6.00,3.79,0.00,0.34,0.00,1.87,0.00,0.00,924.00,624.00,0.00,9.00,0.00,291.00
2025,4,UA,United Air Lines Network,FAT,"Fresno, CA: Fresno Yosemite International",31.00,7.00,3.08,0.00,0.89,0.00,3.03,0.00,0.00,776.00,490.00,0.00,66.00,0.00,220.00
2025,4,UA,United Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",60.00,14.00,5.46,0.00,2.46,0.00,6.08,0.00,0.00,797.00,159.00,0.00,136.00,0.00,502.00
2025,4,UA,United Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",779.00,130.00,32.09,3.10,50.59,0.00,44.22,1.00,1.00,8776.00,1800.00,181.00,2427.00,0.00,4368.00
2025,4,UA,United Air Lines Network,FSD,"Sioux Falls, SD: Joe Foss Field",60.00,24.00,9.00,1.00,1.52,0.00,12.48,0.00,0.00,2425.00,764.00,184.00,39.00,0.00,1438.00
2025,4,UA,United Air Lines Network,GEG,"Spokane, WA: Spokane International",60.00,14.00,6.69,0.00,0.60,0.00,6.71,0.00,1.00,1337.00,664.00,0.00,21.00,0.00,652.00
2025,4,UA,United Air Lines Network,GJT,"Grand Junction, CO: Grand Junction Regional",60.00,15.00,1.24,0.00,2.79,0.00,10.97,0.00,0.00,1195.00,106.00,0.00,121.00,0.00,968.00
2025,4,UA,United Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",121.00,21.00,10.00,0.00,3.98,0.00,7.02,0.00,0.00,1054.00,649.00,0.00,123.00,0.00,282.00
2025,4,UA,United Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",61.00,17.00,10.13,0.67,2.30,0.00,3.90,0.00,0.00,1655.00,666.00,43.00,279.00,0.00,667.00
2025,4,UA,United Air Lines Network,GUM,"Guam, TT: Guam International",60.00,3.00,2.14,0.00,0.00,0.00,0.86,0.00,0.00,184.00,152.00,0.00,0.00,0.00,32.00
2025,4,UA,United Air Lines Network,HDN,"Hayden, CO: Yampa Valley",31.00,7.00,1.09,0.00,2.20,0.00,3.71,1.00,0.00,296.00,68.00,0.00,59.00,0.00,169.00
2025,4,UA,United Air Lines Network,HNL,"Honolulu, HI: Daniel K Inouye International",401.00,41.00,18.43,0.00,12.14,0.00,10.42,1.00,0.00,3203.00,1622.00,0.00,435.00,0.00,1146.00
2025,4,UA,United Air Lines Network,IAD,"Washington, DC: Washington Dulles International",2988.00,396.00,132.19,13.67,135.57,0.00,114.57,6.00,1.00,25946.00,7536.00,1131.00,5590.00,0.00,11689.00
2025,4,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5801.00,812.00,192.85,15.77,381.48,0.00,221.90,9.00,21.00,52660.00,12742.00,1357.00,16430.00,0.00,22131.00
2025,4,UA,United Air Lines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",60.00,22.00,4.55,0.00,3.31,0.00,14.13,0.00,0.00,1620.00,196.00,0.00,148.00,0.00,1276.00
2025,4,UA,United Air Lines Network,IND,"Indianapolis, IN: Indianapolis International",201.00,34.00,13.24,0.82,5.64,0.00,14.30,3.00,2.00,2065.00,603.00,42.00,174.00,0.00,1246.00
2025,4,UA,United Air Lines Network,JAC,"Jackson, WY: Jackson Hole",62.00,19.00,4.03,0.00,1.42,0.00,13.55,0.00,0.00,1184.00,198.00,0.00,74.00,0.00,912.00
2025,4,UA,United Air Lines Network,JAX,"Jacksonville, FL: Jacksonville International",283.00,59.00,15.21,2.00,21.82,0.00,19.97,2.00,0.00,4245.00,901.00,81.00,1082.00,0.00,2181.00
2025,4,UA,United Air Lines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",131.00,12.00,1.88,0.00,3.19,0.00,6.94,0.00,0.00,732.00,263.00,0.00,83.00,0.00,386.00
2025,4,UA,United Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1282.00,216.00,51.27,3.64,86.36,0.00,74.73,1.00,0.00,13153.00,3284.00,267.00,3911.00,0.00,5691.00
2025,4,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2233.00,322.00,124.30,6.26,102.39,0.00,89.05,7.00,2.00,20345.00,8148.00,619.00,3581.00,0.00,7997.00
2025,4,UA,United Air Lines Network,LGA,"New York, NY: LaGuardia",810.00,124.00,33.99,5.76,42.37,0.00,41.88,9.00,3.00,7830.00,1723.00,620.00,2137.00,0.00,3350.00
2025,4,UA,United Air Lines Network,LIH,"Lihue, HI: Lihue Airport",101.00,9.00,5.19,0.00,2.07,0.00,1.74,0.00,0.00,399.00,255.00,0.00,53.00,0.00,91.00
2025,4,UA,United Air Lines Network,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",34.00,8.00,2.01,0.58,0.56,0.00,4.85,0.00,0.00,550.00,200.00,30.00,25.00,0.00,295.00
2025,4,UA,United Air Lines Network,MCI,"Kansas City, MO: Kansas City International",267.00,83.00,20.98,2.36,25.27,0.00,34.40,0.00,0.00,5383.00,997.00,155.00,971.00,0.00,3260.00
2025,4,UA,United Air Lines Network,MCO,"Orlando, FL: Orlando International",1273.00,225.00,60.55,6.12,91.36,0.00,66.98,4.00,1.00,13806.00,3389.00,375.00,3222.00,0.00,6820.00
2025,4,UA,United Air Lines Network,MDT,"Harrisburg, PA: Harrisburg International",30.00,8.00,3.49,0.10,0.39,0.00,4.02,0.00,0.00,786.00,434.00,19.00,7.00,0.00,326.00
2025,4,UA,United Air Lines Network,MEM,"Memphis, TN: Memphis International",120.00,43.00,11.09,0.09,9.64,0.00,22.18,2.00,2.00,2938.00,726.00,8.00,544.00,0.00,1660.00
2025,4,UA,United Air Lines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",30.00,4.00,1.42,0.94,0.35,0.00,1.29,0.00,0.00,200.00,62.00,45.00,17.00,0.00,76.00
2025,4,UA,United Air Lines Network,MFR,"Medford, OR: Rogue Valley International - Medford",47.00,8.00,0.43,0.00,1.02,0.00,6.54,0.00,0.00,707.00,31.00,0.00,36.00,0.00,640.00
2025,4,UA,United Air Lines Network,MIA,"Miami, FL: Miami International",588.00,84.00,21.61,3.82,40.22,0.00,18.35,1.00,1.00,5290.00,1116.00,968.00,1635.00,0.00,1571.00
2025,4,UA,United Air Lines Network,MKE,"Milwaukee, WI: General Mitchell International",30.00,4.00,1.07,0.00,1.28,0.00,1.65,0.00,0.00,146.00,26.00,0.00,33.00,0.00,87.00
2025,4,UA,United Air Lines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",90.00,33.00,15.09,0.00,2.63,0.00,15.28,0.00,0.00,1697.00,594.00,0.00,70.00,0.00,1033.00
2025,4,UA,United Air Lines Network,MSO,"Missoula, MT: Missoula Montana",60.00,10.00,2.01,0.00,3.58,0.00,4.41,0.00,0.00,608.00,120.00,0.00,137.00,0.00,351.00
2025,4,UA,United Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",373.00,117.00,37.99,1.85,37.16,0.00,40.00,0.00,0.00,8842.00,2247.00,126.00,1494.00,0.00,4975.00
2025,4,UA,United Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",592.00,106.00,31.61,3.62,33.45,0.00,37.32,2.00,2.00,7316.00,2194.00,183.00,1248.00,0.00,3691.00
2025,4,UA,United Air Lines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",60.00,21.00,6.78,0.00,3.54,0.00,10.68,0.00,0.00,1271.00,374.00,0.00,128.00,0.00,769.00
2025,4,UA,United Air Lines Network,OGG,"Kahului, HI: Kahului Airport",171.00,9.00,5.33,0.00,0.74,0.00,2.93,0.00,0.00,405.00,103.00,0.00,14.00,0.00,288.00
2025,4,UA,United Air Lines Network,OMA,"Omaha, NE: Eppley Airfield",259.00,53.00,20.77,1.11,12.42,0.00,18.71,1.00,0.00,2841.00,766.00,38.00,442.00,0.00,1595.00
2025,4,UA,United Air Lines Network,ONT,"Ontario, CA: Ontario International",137.00,24.00,8.19,1.72,3.39,0.00,10.70,0.00,0.00,1634.00,426.00,106.00,203.00,0.00,899.00
2025,4,UA,United Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",8008.00,1367.00,331.03,40.57,632.83,0.00,362.56,68.00,17.00,106288.00,23883.00,8120.00,38722.00,0.00,35563.00
2025,4,UA,United Air Lines Network,ORF,"Norfolk, VA: Norfolk International",150.00,44.00,14.65,0.00,13.62,0.00,15.73,1.00,0.00,3181.00,780.00,0.00,547.00,0.00,1854.00
2025,4,UA,United Air Lines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",359.00,58.00,13.84,0.79,26.38,0.00,16.99,3.00,0.00,3015.00,821.00,21.00,1013.00,0.00,1160.00
2025,4,UA,United Air Lines Network,PDX,"Portland, OR: Portland International",493.00,99.00,30.62,2.01,17.11,0.00,49.26,0.00,0.00,6777.00,2191.00,65.00,534.00,0.00,3987.00
2025,4,UA,United Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",324.00,50.00,13.20,1.00,13.45,0.00,22.35,1.00,1.00,3604.00,1100.00,113.00,646.00,0.00,1745.00
2025,4,UA,United Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",980.00,154.00,41.91,5.11,57.87,0.00,49.11,3.00,0.00,8625.00,2690.00,376.00,1859.00,0.00,3700.00
2025,4,UA,United Air Lines Network,PIT,"Pittsburgh, PA: Pittsburgh International",262.00,44.00,14.90,1.25,12.20,0.00,15.65,0.00,0.00,2778.00,653.00,128.00,469.00,0.00,1528.00
2025,4,UA,United Air Lines Network,PNS,"Pensacola, FL: Pensacola International",64.00,13.00,2.89,0.76,5.96,0.00,3.39,0.00,0.00,802.00,161.00,39.00,203.00,0.00,399.00
2025,4,UA,United Air Lines Network,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",30.00,12.00,0.85,0.00,0.54,0.00,10.61,0.00,0.00,847.00,26.00,0.00,32.00,0.00,789.00
2025,4,UA,United Air Lines Network,PSP,"Palm Springs, CA: Palm Springs International",210.00,38.00,10.19,0.07,14.17,0.00,13.57,0.00,0.00,2772.00,900.00,21.00,462.00,0.00,1389.00
2025,4,UA,United Air Lines Network,PWM,"Portland, ME: Portland International Jetport",61.00,16.00,5.53,0.00,1.79,0.00,8.67,1.00,0.00,1340.00,640.00,0.00,112.00,0.00,588.00
2025,4,UA,United Air Lines Network,RAP,"Rapid City, SD: Rapid City Regional",30.00,11.00,3.42,0.00,1.58,0.00,6.00,0.00,1.00,1362.00,533.00,0.00,57.00,0.00,772.00
2025,4,UA,United Air Lines Network,RDM,"Bend/Redmond, OR: Roberts Field",90.00,14.00,4.06,0.00,1.68,0.00,8.26,0.00,0.00,1014.00,197.00,0.00,33.00,0.00,784.00
2025,4,UA,United Air Lines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",409.00,63.00,20.41,1.00,16.74,0.00,24.85,4.00,0.00,3626.00,1094.00,64.00,670.00,0.00,1798.00
2025,4,UA,United Air Lines Network,RIC,"Richmond, VA: Richmond International",60.00,17.00,4.64,0.00,4.16,0.00,8.20,0.00,0.00,1060.00,218.00,0.00,122.00,0.00,720.00
2025,4,UA,United Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",180.00,31.00,6.83,0.09,1.99,0.00,22.09,1.00,0.00,2172.00,335.00,4.00,77.00,0.00,1756.00
2025,4,UA,United Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",56.00,11.00,2.19,0.00,4.84,0.00,3.97,1.00,0.00,473.00,50.00,0.00,208.00,0.00,215.00
2025,4,UA,United Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",550.00,86.00,20.50,0.67,29.43,0.00,35.41,4.00,0.00,5863.00,1051.00,31.00,1140.00,0.00,3641.00
2025,4,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",844.00,126.00,47.48,2.80,48.14,0.00,27.58,1.00,1.00,7359.00,2876.00,132.00,1891.00,0.00,2460.00
2025,4,UA,United Air Lines Network,SAT,"San Antonio, TX: San Antonio International",373.00,71.00,28.85,2.93,20.97,0.00,18.24,0.00,1.00,4821.00,1703.00,284.00,1003.00,0.00,1831.00
2025,4,UA,United Air Lines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",152.00,26.00,7.33,0.89,9.52,0.00,8.26,2.00,0.00,1743.00,707.00,35.00,340.00,0.00,661.00
2025,4,UA,United Air Lines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",90.00,13.00,2.40,0.00,2.68,0.00,7.92,0.00,0.00,1110.00,200.00,0.00,92.00,0.00,818.00
2025,4,UA,United Air Lines Network,SBP,"San Luis Obispo, CA: San Luis County Regional",30.00,6.00,1.25,0.00,1.16,0.00,3.59,0.00,1.00,591.00,49.00,0.00,31.00,0.00,511.00
2025,4,UA,United Air Lines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",60.00,12.00,3.38,0.00,6.32,0.00,2.29,0.00,0.00,975.00,245.00,0.00,237.00,0.00,493.00
2025,4,UA,United Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",697.00,115.00,40.54,1.78,28.05,0.00,44.64,1.00,0.00,7216.00,2543.00,102.00,979.00,0.00,3592.00
2025,4,UA,United Air Lines Network,SFO,"San Francisco, CA: San Francisco International",4594.00,681.00,203.02,22.86,307.12,0.00,148.00,12.00,4.00,41983.00,15229.00,1329.00,11413.00,0.00,14012.00
2025,4,UA,United Air Lines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",108.00,24.00,7.01,0.00,2.22,0.00,14.77,0.00,0.00,1380.00,600.00,0.00,71.00,0.00,709.00
2025,4,UA,United Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",278.00,42.00,15.60,0.00,19.23,0.00,7.17,0.00,0.00,3048.00,1523.00,0.00,946.00,0.00,579.00
2025,4,UA,United Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",307.00,68.00,24.87,1.68,15.18,0.00,26.27,1.00,0.00,3404.00,1272.00,57.00,480.00,0.00,1595.00
2025,4,UA,United Air Lines Network,SMF,"Sacramento, CA: Sacramento International",347.00,72.00,27.14,1.81,13.14,0.00,29.91,0.00,0.00,5636.00,1693.00,123.00,721.00,0.00,3099.00
2025,4,UA,United Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",532.00,67.00,25.07,1.15,17.41,0.00,23.37,1.00,1.00,3461.00,1408.00,52.00,599.00,0.00,1402.00
2025,4,UA,United Air Lines Network,SPN,"Saipan, TT: Francisco C. Ada Saipan International",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,4,UA,United Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",150.00,31.00,8.34,0.00,9.48,0.00,13.18,1.00,0.00,2494.00,530.00,0.00,426.00,0.00,1538.00
2025,4,UA,United Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",234.00,46.00,17.85,2.30,11.45,0.00,14.41,1.00,3.00,3262.00,1581.00,65.00,584.00,0.00,1032.00
2025,4,UA,United Air Lines Network,STT,"Charlotte Amalie, VI: Cyril E King",72.00,10.00,2.30,0.00,6.41,0.00,1.29,0.00,0.00,353.00,78.00,0.00,230.00,0.00,45.00
2025,4,UA,United Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",60.00,14.00,3.50,0.00,2.63,0.00,7.87,1.00,0.00,783.00,122.00,0.00,78.00,0.00,583.00
2025,4,UA,United Air Lines Network,TPA,"Tampa, FL: Tampa International",784.00,130.00,37.42,2.38,46.68,0.00,43.53,2.00,0.00,9301.00,2689.00,161.00,2100.00,0.00,4351.00
2025,4,UA,United Air Lines Network,TUL,"Tulsa, OK: Tulsa International",28.00,8.00,3.29,0.96,0.49,0.00,3.27,1.00,0.00,346.00,123.00,43.00,17.00,0.00,163.00
2025,4,UA,United Air Lines Network,TUS,"Tucson, AZ: Tucson International",145.00,39.00,12.96,1.04,13.26,0.00,11.74,0.00,0.00,2193.00,517.00,78.00,541.00,0.00,1057.00
2025,4,UA,United Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",30.00,15.00,4.62,0.00,1.91,0.00,8.48,0.00,0.00,644.00,206.00,0.00,61.00,0.00,377.00
2025,4,UA,United Air Lines Network,TYS,"Knoxville, TN: McGhee Tyson",60.00,14.00,4.90,0.00,3.45,0.00,5.65,1.00,0.00,809.00,255.00,0.00,129.00,0.00,425.00
2025,4,UA,United Air Lines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",30.00,9.00,3.24,0.00,2.12,0.00,3.64,0.00,1.00,492.00,141.00,0.00,58.00,0.00,293.00
2025,3,UA,United Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",145.00,26.00,7.34,0.86,2.95,0.00,14.86,0.00,1.00,1261.00,314.00,18.00,107.00,0.00,822.00
2025,3,UA,United Air Lines Network,ALB,"Albany, NY: Albany International",31.00,6.00,1.31,1.01,1.99,0.00,1.69,0.00,0.00,315.00,77.00,58.00,64.00,0.00,116.00
2025,3,UA,United Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",33.00,2.00,1.28,0.00,0.72,0.00,0.00,0.00,0.00,83.00,36.00,0.00,47.00,0.00,0.00
2025,3,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",562.00,109.00,44.16,1.74,30.03,0.00,33.08,4.00,1.00,6934.00,2596.00,181.00,1295.00,0.00,2862.00
2025,3,UA,United Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",884.00,146.00,43.57,3.36,33.81,0.00,65.26,1.00,4.00,9837.00,2906.00,747.00,1416.00,0.00,4768.00
2025,3,UA,United Air Lines Network,BDL,"Hartford, CT: Bradley International",176.00,34.00,11.02,1.18,11.96,0.00,9.84,0.00,0.00,1529.00,417.00,118.00,355.00,0.00,639.00
2025,3,UA,United Air Lines Network,BIL,"Billings, MT: Billings Logan International",62.00,11.00,3.10,0.00,1.90,0.00,6.00,1.00,0.00,686.00,148.00,0.00,99.00,0.00,439.00
2025,3,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",476.00,87.00,26.58,2.61,20.33,0.00,37.48,1.00,0.00,5882.00,1369.00,371.00,987.00,0.00,3155.00
2025,3,UA,United Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",117.00,15.00,5.90,0.35,3.23,0.00,5.52,0.00,0.00,673.00,296.00,18.00,122.00,0.00,237.00
2025,3,UA,United Air Lines Network,BOS,"Boston, MA: Logan International",1048.00,202.00,53.10,6.16,72.66,0.00,70.08,1.00,1.00,12840.00,2655.00,657.00,4206.00,0.00,5322.00
2025,3,UA,United Air Lines Network,BQN,"Aguadilla, PR: Rafael Hernandez",31.00,8.00,2.82,0.00,2.02,0.00,3.16,0.00,0.00,618.00,313.00,0.00,137.00,0.00,168.00
2025,3,UA,United Air Lines Network,BTV,"Burlington, VT: Burlington International",91.00,22.00,11.03,0.00,0.79,0.00,10.18,1.00,1.00,1457.00,612.00,0.00,38.00,0.00,807.00
2025,3,UA,United Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",93.00,18.00,5.15,0.00,5.46,0.00,7.39,0.00,0.00,1478.00,255.00,0.00,276.00,0.00,947.00
2025,3,UA,United Air Lines Network,BUR,"Burbank, CA: Bob Hope",152.00,39.00,12.25,0.83,4.79,0.00,21.13,0.00,0.00,2820.00,720.00,75.00,172.00,0.00,1853.00
2025,3,UA,United Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",287.00,51.00,18.19,1.45,17.28,0.00,14.08,0.00,0.00,3119.00,1153.00,37.00,601.00,0.00,1328.00
2025,3,UA,United Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",231.00,33.00,9.28,0.00,9.19,0.00,14.53,1.00,1.00,2056.00,594.00,0.00,347.00,0.00,1115.00
2025,3,UA,United Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",228.00,34.00,8.03,2.46,6.21,0.00,17.30,1.00,0.00,1948.00,410.00,88.00,209.00,0.00,1241.00
2025,3,UA,United Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",93.00,20.00,9.21,0.00,2.03,0.00,8.76,2.00,0.00,1092.00,492.00,0.00,57.00,0.00,543.00
2025,3,UA,United Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",733.00,102.00,29.65,1.33,24.20,0.00,46.82,4.00,0.00,7138.00,1872.00,43.00,1008.00,0.00,4215.00
2025,3,UA,United Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",342.00,74.00,24.06,0.51,35.15,0.00,14.28,0.00,2.00,3803.00,1176.00,45.00,1552.00,0.00,1030.00
