year,month,carrier_code,carrier_name,airport_code,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,8,UA,United Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",82,23,7.94,1.48,9.29,0,4.28,1,0,1698,472,291,492,0,443
2024,8,UA,United Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",98,22,8.25,0.84,5.61,0,7.31,1,0,1206,344,58,194,0,610
2024,7,UA,United Air Lines Network,EGE,"Eagle, CO: Eagle County Regional",16,9,1.65,0.91,0.71,0,5.73,1,0,704,115,129,21,0,439
2024,7,UA,United Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",101,25,9.47,0.31,6.6,0,8.62,1,0,1722,741,8,180,0,793
2024,7,UA,United Air Lines Network,FSD,"Sioux Falls, SD: Joe Foss Field",61,29,9.91,0.99,7.53,0,10.57,1,0,2029,519,226,451,0,833
2024,7,UA,United Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",92,32,8.37,1.7,3.42,0,18.51,1,0,2732,600,323,209,0,1600
2024,7,UA,United Air Lines Network,MDT,"Harrisburg, PA: Harrisburg International",30,12,4.04,0.8,3.32,0,3.84,1,0,799,169,94,139,0,397
2024,7,UA,United Air Lines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",62,25,9.11,0.53,6.68,0,8.67,1,0,2145,717,78,170,0,1180
2024,7,UA,United Air Lines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",94,17,3.79,0.44,2.67,0,10.11,1,0,1349,341,24,82,0,902
2024,7,UA,United Air Lines Network,SBP,"San Luis Obispo, CA: San Luis County Regional",31,15,4.45,0.96,0.61,0,8.98,1,0,970,206,74,24,0,666
2024,7,UA,United Air Lines Network,STT,"Charlotte Amalie, VI: Cyril E King",78,18,8.25,0.11,7.1,0,2.54,1,0,1150,585,15,216,0,334
2024,6,UA,United Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",148,57,18.76,0.95,7.54,0,29.75,1,0,3500,969,178,249,0,2104
2024,6,UA,United Air Lines Network,ALB,"Albany, NY: Albany International",77,16,4.73,1.08,5.06,0,5.14,1,0,1146,278,148,171,0,549
2024,6,UA,United Air Lines Network,BIL,"Billings, MT: Billings Logan International",64,29,12.06,0.16,2.91,0,13.86,1,0,2068,1007,10,191,0,860
2024,6,UA,United Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",182,50,15.13,1,9.67,0,24.2,1,0,2789,700,87,324,0,1678
2024,6,UA,United Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",81,32,8.86,0.87,5.3,0,16.97,1,0,2625,470,142,350,0,1663
2024,6,UA,United Air Lines Network,FAT,"Fresno, CA: Fresno Yosemite International",60,32,8.21,0.47,12.59,0,10.74,1,0,1572,405,21,411,0,735
2024,6,UA,United Air Lines Network,GEG,"Spokane, WA: Spokane International",90,23,11.43,0.76,5.08,0,5.73,1,0,1209,635,26,159,0,389
2024,6,UA,United Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",30,14,5.57,0.82,1.34,0,6.27,1,0,891,477,76,44,0,294
2024,6,UA,United Air Lines Network,MFR,"Medford, OR: Rogue Valley International - Medford",116,35,5.02,0.28,21.2,0,8.5,1,0,1300,257,9,500,0,534
2024,6,UA,United Air Lines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",94,39,9.74,1.61,5.93,0,21.71,1,0,3138,477,376,339,0,1946
2024,6,UA,United Air Lines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",60,14,4.42,1,1.69,0,6.89,1,0,944,226,21,64,0,633
2024,6,UA,United Air Lines Network,ONT,"Ontario, CA: Ontario International",166,51,19.44,0.64,7.28,0,23.64,1,0,4460,1329,97,391,0,2643
2024,6,UA,United Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",341,72,18.36,6.27,19.31,0,28.06,1,0,5175,1089,486,1086,0,2514
2024,6,UA,United Air Lines Network,PIT,"Pittsburgh, PA: Pittsburgh International",263,63,19.83,2.36,17.85,0,22.96,1,0,4681,1650,270,621,0,2140
2024,6,UA,United Air Lines Network,RIC,"Richmond, VA: Richmond International",78,25,8.18,2.72,6.52,0,7.58,1,0,2444,808,114,283,0,1239
2024,6,UA,United Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",88,27,8.46,0.41,4.81,0,13.32,1,0,2341,607,41,278,0,1415
2024,6,UA,United Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",58,17,4.48,0.43,5,0,7.08,1,0,986,211,46,187,0,542
2024,5,UA,United Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",157,53,17.12,1.35,10.03,0,24.49,1,0,3351,971,113,438,0,1829
2024,5,UA,United Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",138,37,9.9,3.31,10.38,0,13.41,1,0,1903,425,280,501,0,697
2024,5,UA,United Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",115,34,13.41,1.12,3.71,0,15.77,1,0,2242,864,109,171,0,1098
2024,5,UA,United Air Lines Network,BUR,"Burbank, CA: Bob Hope",158,39,10.51,1,8.1,0,19.39,1,0,1984,395,82,305,0,1202
2024,5,UA,United Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",159,39,11.63,2.55,6.82,0,18,1,0,2441,579,173,242,0,1447
2024,5,UA,United Air Lines Network,FAT,"Fresno, CA: Fresno Yosemite International",40,20,5.18,1.91,4.06,0,8.85,1,0,2176,973,224,189,0,790
2024,5,UA,United Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",92,27,10.48,1.35,4.6,0,10.57,1,0,1932,581,140,165,0,1046
2024,5,UA,United Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",35,21,6.2,1,0.63,0,13.17,1,0,2123,458,146,20,0,1499
2024,5,UA,United Air Lines Network,JAX,"Jacksonville, FL: Jacksonville International",260,79,23.34,2.45,22.06,0,31.16,1,0,6434,1512,946,952,0,3024
2024,5,UA,United Air Lines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",62,18,6.65,0.98,1.61,0,8.76,1,0,1600,636,97,160,0,707
2024,5,UA,United Air Lines Network,PNS,"Pensacola, FL: Pensacola International",63,23,6.57,2.77,2.24,0,11.42,1,0,2534,448,575,140,0,1371
2024,5,UA,United Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",175,48,15.03,1.19,7.89,0,23.89,1,0,3396,843,134,302,0,2117
2024,5,UA,United Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",103,35,10.74,2.39,8.79,0,13.08,1,0,2634,878,105,455,0,1196
2024,5,UA,United Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",261,52,22.92,4.96,13.54,0,10.59,1,0,5006,2199,665,714,0,1428
2024,5,UA,United Air Lines Network,TUS,"Tucson, AZ: Tucson International",88,23,11.02,1.9,2.65,0,7.44,1,0,2061,1183,167,156,0,555
2025,4,DL,Delta Air Lines Network,BDL,"Hartford, CT: Bradley International",301,69,28.25,2.04,18.43,0,20.28,0,0,4455,1875,176,714,0,1690
2025,4,DL,Delta Air Lines Network,BIL,"Billings, MT: Billings Logan International",60,13,5.37,0.33,1.35,0,5.94,0,0,771,296,32,81,0,362
2025,4,DL,Delta Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",238,39,16.18,0.22,7.11,0,15.48,0,0,2157,828,19,344,0,966
2025,4,DL,Delta Air Lines Network,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",59,7,4.02,0.75,0.07,0,2.16,0,0,477,208,15,8,0,246
2025,4,DL,Delta Air Lines Network,BTV,"Burlington, VT: Burlington International",32,6,2.26,0.55,3.19,0,0,0,0,374,187,47,140,0,0
2025,4,DL,Delta Air Lines Network,CAE,"Columbia, SC: Columbia Metropolitan",123,29,14.31,0.92,4.08,0,9.7,0,0,2367,934,165,208,0,1060
2025,4,DL,Delta Air Lines Network,CHA,"Chattanooga, TN: Lovell Field",40,7,2.73,0.61,1.59,0,2.07,0,0,449,98,86,158,0,107
2025,4,DL,Delta Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",30,8,2.84,1.27,2.57,0,1.32,0,0,840,169,136,135,0,400
2025,4,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",567,100,49.11,1.18,19.24,0,30.47,0,0,5813,3396,154,772,0,1491
2025,4,DL,Delta Air Lines Network,DAB,"Daytona Beach, FL: Daytona Beach International",146,30,13.45,2.18,3.68,0,10.69,0,0,1732,600,145,265,0,722
2025,4,DL,Delta Air Lines Network,DAY,"Dayton, OH: James M Cox/Dayton International",114,14,4.76,1.27,1.73,0,6.23,0,0,993,315,70,176,0,432
2025,4,DL,Delta Air Lines Network,DSM,"Des Moines, IA: Des Moines International",88,13,7.44,0.68,3.9,0,0.98,0,0,1337,928,80,211,0,118
2025,4,DL,Delta Air Lines Network,ELP,"El Paso, TX: El Paso International",60,11,3.71,0.79,4.15,0,2.35,0,0,737,241,159,249,0,88
2025,4,DL,Delta Air Lines Network,FAT,"Fresno, CA: Fresno Yosemite International",30,6,3.3,0.53,2.17,0,0,0,0,316,239,23,54,0,0
2025,4,DL,Delta Air Lines Network,GNV,"Gainesville, FL: Gainesville Regional",120,14,4.21,1.53,4.43,0,3.83,0,0,780,243,71,232,0,234
2025,4,DL,Delta Air Lines Network,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",111,15,6.62,0.15,2.04,0,6.19,0,0,854,294,3,162,0,395
2025,4,DL,Delta Air Lines Network,GRB,"Green Bay, WI: Green Bay Austin Straubel International",39,10,4.08,1.65,2.76,0,1.52,0,0,651,184,228,147,0,92
2025,4,DL,Delta Air Lines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",197,32,11.55,1.97,8.39,0,10.09,0,0,2620,1143,240,574,0,663
2025,4,DL,Delta Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",223,37,18.29,4.61,4.88,0,9.21,0,0,2204,629,387,424,0,764
2025,4,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",254,66,35.53,2.61,13.7,0,14.16,0,0,3754,2049,100,648,0,957
2025,4,DL,Delta Air Lines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",86,14,5.12,1.11,4.82,0,2.96,0,0,587,250,87,169,0,81
2025,4,DL,Delta Air Lines Network,ILM,"Wilmington, NC: Wilmington International",61,8,2.36,1.75,1.72,0,2.16,0,0,1417,678,212,306,0,221
2025,4,DL,Delta Air Lines Network,LEX,"Lexington, KY: Blue Grass",162,21,7.79,1.51,4.52,0,7.18,0,0,1152,238,143,334,0,437
2025,4,DL,Delta Air Lines Network,MDT,"Harrisburg, PA: Harrisburg International",86,12,7.21,1.07,0.18,0,3.54,0,0,699,193,172,14,0,320
2025,4,DL,Delta Air Lines Network,MLB,"Melbourne, FL: Melbourne Orlando International",116,23,10.83,1.57,2.16,0,8.45,0,0,1051,394,109,155,0,393
2025,4,DL,Delta Air Lines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",150,22,10.42,0.08,5.12,0,6.38,0,0,1030,412,12,285,0,321
2025,4,DL,Delta Air Lines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",188,36,19.57,1.27,3.37,0,11.79,0,0,2424,1073,287,136,0,928
2025,4,DL,Delta Air Lines Network,PWM,"Portland, ME: Portland International Jetport",51,5,2.96,0.42,0.73,0,0.89,0,0,933,795,31,51,0,56
2025,4,DL,Delta Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",90,16,9.03,0.95,1.73,0,4.29,0,0,809,527,35,61,0,186
2025,4,DL,Delta Air Lines Network,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",30,6,1.15,0.81,0.91,0,3.13,0,0,537,53,101,99,0,284
2025,4,DL,Delta Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",91,22,7.23,1.74,4.77,0,8.26,0,0,1291,432,133,155,0,571
2025,4,DL,Delta Air Lines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",170,28,16.36,2.4,4.6,0,4.65,0,0,1648,962,321,133,0,232
2025,4,DL,Delta Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",322,61,24.63,1.28,30.81,0,4.28,0,0,2454,965,280,954,0,255
2025,4,DL,Delta Air Lines Network,SMF,"Sacramento, CA: Sacramento International",249,36,19.34,3.08,5.83,0,7.75,0,0,2034,936,485,178,0,435
2025,4,DL,Delta Air Lines Network,TLH,"Tallahassee, FL: Tallahassee International",104,23,14.11,0.72,1.68,0,6.48,0,0,1583,911,53,175,0,444
2025,4,DL,Delta Air Lines Network,TUL,"Tulsa, OK: Tulsa International",112,17,9.03,0.33,3.99,0,3.65,0,0,1559,675,35,330,0,519
2025,3,DL,Delta Air Lines Network,ATW,"Appleton, WI: Appleton International",26,9,3.16,0.51,1.92,0,3.41,0,0,424,135,29,59,0,201
2025,3,DL,Delta Air Lines Network,BIL,"Billings, MT: Billings Logan International",62,12,5.76,0.3,3.03,0,2.91,0,0,863,342,14,141,0,366
2025,3,DL,Delta Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",241,45,24.72,1.72,7.92,0,10.64,0,0,2468,1748,52,276,0,392
2025,3,DL,Delta Air Lines Network,CHA,"Chattanooga, TN: Lovell Field",69,9,4.58,0.52,1.18,0,2.72,0,0,572,280,23,169,0,100
2025,3,DL,Delta Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",33,9,3.02,0.54,3.27,0,2.18,0,0,447,95,37,79,0,236
2025,3,DL,Delta Air Lines Network,ELP,"El Paso, TX: El Paso International",60,11,3.44,0.32,5.66,0,1.58,0,0,364,133,16,152,0,63
2025,3,DL,Delta Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",62,9,5.83,0.28,0.88,0,2.01,0,0,389,265,11,25,0,88
2025,3,DL,Delta Air Lines Network,GEG,"Spokane, WA: Spokane International",212,38,23.16,2,6.75,0,6.09,0,0,3470,2650,179,287,0,354
2025,3,DL,Delta Air Lines Network,GRB,"Green Bay, WI: Green Bay Austin Straubel International",33,11,4.8,0.75,4.09,0,1.36,0,0,423,156,40,141,0,86
2025,3,DL,Delta Air Lines Network,LEX,"Lexington, KY: Blue Grass",158,29,17.72,0.42,1.28,0,9.58,0,0,1741,909,68,115,0,649
2025,3,DL,Delta Air Lines Network,PDX,"Portland, OR: Portland International",542,79,32.71,0.03,25.22,0,21.03,0,0,4423,2261,3,906,0,1253
2025,3,DL,Delta Air Lines Network,PSP,"Palm Springs, CA: Palm Springs International",139,18,8.2,0.63,7.27,0,1.91,0,0,1172,789,35,233,0,115
2025,3,DL,Delta Air Lines Network,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",31,9,3.8,0.08,1.72,0,3.39,0,0,398,101,6,36,0,255
2025,3,DL,Delta Air Lines Network,TUS,"Tucson, AZ: Tucson International",151,28,10.06,1.33,8.4,0,8.2,0,0,1893,763,223,310,0,597
2025,2,DL,Delta Air Lines Network,ALB,"Albany, NY: Albany International",81,28,13.98,2.99,5.62,0,5.42,0,0,2446,675,1267,308,0,196
2025,2,DL,Delta Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",205,35,19.91,0.89,5.6,0,8.6,0,0,1284,727,41,171,0,345
2025,2,DL,Delta Air Lines Network,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",27,3,1,0.98,0.49,0,0.54,0,0,123,17,78,14,0,14
2025,2,DL,Delta Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",179,37,18.01,2.88,10.49,0,5.62,0,0,2577,1522,351,297,0,407
2025,2,DL,Delta Air Lines Network,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",59,11,6.6,1.46,0.39,0,2.55,0,0,1216,711,316,13,0,176
2025,2,DL,Delta Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",107,33,9.31,1.73,12.35,0,9.61,0,0,3057,512,1525,563,0,457
2025,2,DL,Delta Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",124,28,10.82,0.84,13.06,0,3.28,0,0,1388,697,92,355,0,244
2025,2,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",472,84,54.92,0.93,11.93,0,16.22,0,0,5174,3587,89,540,0,958
2025,2,DL,Delta Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",232,49,26.54,0.91,7.88,0,13.67,0,0,2212,1147,31,258,0,776
2025,2,DL,Delta Air Lines Network,DAB,"Daytona Beach, FL: Daytona Beach International",113,19,9.01,3.56,4.05,0,2.38,0,0,1685,566,914,148,0,57
2025,2,DL,Delta Air Lines Network,DAL,"Dallas, TX: Dallas Love Field",126,21,13.54,0.64,2.62,0,4.2,0,0,1631,879,56,141,0,555
2025,2,DL,Delta Air Lines Network,GEG,"Spokane, WA: Spokane International",163,39,10.65,1.21,17.73,0,9.41,0,0,1405,472,37,471,0,425
2025,2,DL,Delta Air Lines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",198,29,19.42,0.43,2.87,0,6.28,0,0,1198,888,10,70,0,230
2025,2,DL,Delta Air Lines Network,HOU,"Houston, TX: William P Hobby",97,24,9.75,0.83,2.31,0,11.1,0,0,1451,589,20,103,0,739
2025,2,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",205,55,28.56,3.32,9.44,0,13.68,0,0,3124,1817,477,270,0,560
2025,2,DL,Delta Air Lines Network,IDA,"Idaho Falls, ID: Idaho Falls Regional",28,5,2.92,0.84,0.85,0,0.38,0,0,287,198,16,46,0,27
2025,2,DL,Delta Air Lines Network,LGB,"Long Beach, CA: Long Beach Airport",24,3,1.15,0.7,0.31,0,0.83,0,0,177,39,14,8,0,116
2025,2,DL,Delta Air Lines Network,LIH,"Lihue, HI: Lihue Airport",56,13,2.55,0.46,6.42,0,3.57,0,0,946,283,27,188,0,448
2025,2,DL,Delta Air Lines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",176,31,12.72,2.79,3.42,0,12.08,0,0,2208,762,481,117,0,848
2025,2,DL,Delta Air Lines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",106,21,13.04,0.09,1.97,0,5.9,0,0,1124,788,3,88,0,245
2025,2,DL,Delta Air Lines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",26,5,2.1,0.89,1.71,0,0.3,0,0,274,122,90,49,0,13
2025,2,DL,Delta Air Lines Network,ONT,"Ontario, CA: Ontario International",112,26,13.55,1.6,7.8,0,3.04,0,0,1169,648,153,207,0,161
2025,2,DL,Delta Air Lines Network,PNS,"Pensacola, FL: Pensacola International",171,28,11.02,0.99,6.56,0,9.43,0,0,1283,613,67,240,0,363
2025,2,DL,Delta Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",81,25,14.09,0.45,3.45,0,7,0,0,1417,758,20,134,0,505
2025,2,DL,Delta Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",315,78,30.51,1.92,34.99,0,10.57,0,0,4806,2623,153,1352,0,678
2025,2,DL,Delta Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",373,66,32.3,3.39,9.15,0,21.16,0,0,3678,2003,178,390,0,1107
2025,2,DL,Delta Air Lines Network,STX,"Christiansted, VI: Henry E. Rohlsen",24,8,4.18,0.23,2.24,0,1.35,0,0,375,190,12,84,0,89
2025,2,DL,Delta Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",109,22,9.25,0.67,3.64,0,8.44,0,0,1978,1232,16,122,0,608
2025,2,DL,Delta Air Lines Network,TUS,"Tucson, AZ: Tucson International",126,25,9.76,0.98,6.8,0,7.46,0,0,1413,452,428,209,0,324
2025,1,DL,Delta Air Lines Network,LGB,"Long Beach, CA: Long Beach Airport",28,5,4,0.37,0.63,0,0,0,0,501,450,19,32,0,0
2024,12,DL,Delta Air Lines Network,AVL,"Asheville, NC: Asheville Regional",93,17,13.33,1.93,0.01,0,1.72,0,0,864,702,107,1,0,54
2024,12,DL,Delta Air Lines Network,BDL,"Hartford, CT: Bradley International",345,69,36.55,0.15,21.32,0,10.98,0,0,3082,2123,6,652,0,301
2024,12,DL,Delta Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",257,41,23.73,1.29,3.49,0,12.49,0,0,2696,1858,169,202,0,467
2024,12,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",723,143,77.89,0.89,33.55,0,30.67,0,0,7069,4106,63,1429,0,1471
2024,12,DL,Delta Air Lines Network,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",62,6,1.35,0.77,0.23,0,3.65,0,0,214,48,48,14,0,104
2024,12,DL,Delta Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",171,35,12.72,2.59,11.88,0,7.81,0,0,2352,1204,264,414,0,470
2024,12,DL,Delta Air Lines Network,CHA,"Chattanooga, TN: Lovell Field",24,2,0.1,0.9,0,0,1,0,0,527,47,428,0,0,52
2024,12,DL,Delta Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",245,58,35.92,2.32,6.2,0,13.55,0,0,4493,3330,70,259,0,834
2024,12,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",458,88,46.32,0.13,20.81,0,20.74,0,0,4756,2864,17,668,0,1207
2024,12,DL,Delta Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",584,102,53.19,1.07,17.36,0,30.39,0,0,5255,2143,64,515,0,2533
2024,12,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",987,202,92.73,5.94,46.49,0,56.84,0,0,12247,5748,1171,1740,0,3588
2024,12,DL,Delta Air Lines Network,FAR,"Fargo, ND: Hector International",59,14,8.51,1.99,1.09,0,2.4,0,0,1702,185,1409,37,0,71
2024,12,DL,Delta Air Lines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",172,29,18.27,0.42,1.98,0,8.33,0,0,1739,1013,66,60,0,600
2024,12,DL,Delta Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",199,34,15.43,0.27,5.6,0,12.7,0,0,1448,654,28,145,0,621
2024,12,DL,Delta Air Lines Network,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",107,15,6.73,1.04,1.67,0,5.56,0,0,916,388,84,40,0,404
2024,12,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",123,16,10.62,0.26,0.06,0,5.06,0,0,994,528,45,2,0,419
2024,12,DL,Delta Air Lines Network,MEM,"Memphis, TN: Memphis International",342,62,32.33,0.72,8.39,0,20.56,0,0,2766,1329,33,281,0,1123
2024,12,DL,Delta Air Lines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",170,36,15.66,2,6.62,0,11.72,0,0,1924,905,214,198,0,607
2024,12,DL,Delta Air Lines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",177,34,16.53,0.11,5.08,0,12.27,0,0,2863,844,28,766,0,1225
2024,12,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",854,182,91.58,0.15,49.07,0,41.2,0,0,9306,5098,8,1593,0,2607
2024,12,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",488,116,51.59,0.41,39.52,0,24.48,0,0,7036,3667,143,1817,0,1409
2024,12,DL,Delta Air Lines Network,PIT,"Pittsburgh, PA: Pittsburgh International",245,38,20.62,0.06,6.53,0,10.8,0,0,1611,931,7,148,0,525
2024,12,DL,Delta Air Lines Network,RIC,"Richmond, VA: Richmond International",217,55,30.4,0.11,9.2,0,15.28,0,0,2074,1213,10,270,0,581
2024,12,DL,Delta Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",429,83,48.09,0.19,16.4,0,18.32,0,0,4224,2850,10,488,0,876
2024,12,DL,Delta Air Lines Network,TLH,"Tallahassee, FL: Tallahassee International",121,17,9.8,0.84,0.16,0,6.2,0,0,738,431,92,17,0,198
2024,12,DL,Delta Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",31,7,3.12,0.96,1.17,0,1.76,0,0,1072,231,516,63,0,262
2024,11,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",551,65,34.35,1.02,13.33,0,16.3,0,0,2965,1768,72,450,0,675
2024,11,DL,Delta Air Lines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",200,14,7.26,0.17,3.39,0,3.19,0,0,553,352,4,102,0,95
2024,11,DL,Delta Air Lines Network,IND,"Indianapolis, IN: Indianapolis International",397,40,20.61,1.27,11.13,0,6.98,0,0,2671,1965,139,308,0,259
2024,11,DL,Delta Air Lines Network,MKE,"Milwaukee, WI: General Mitchell International",308,33,17.97,2.55,5.23,0,7.25,0,0,1575,967,60,148,0,400
2024,11,DL,Delta Air Lines Network,OGG,"Kahului, HI: Kahului Airport",92,20,5.77,0.81,12.42,0,1,0,0,927,333,156,407,0,31
2024,11,DL,Delta Air Lines Network,PDX,"Portland, OR: Portland International",569,70,29.92,2.32,28.5,0,9.26,0,0,2886,1584,78,744,0,480
2024,11,DL,Delta Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",398,61,26.16,1.48,23.41,0,9.94,0,0,3821,2115,737,631,0,338
2024,11,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1045,113,53.98,0.91,21.85,0,36.25,0,0,5727,2957,84,613,0,2073
2024,10,DL,Delta Air Lines Network,CHO,"Charlottesville, VA: Charlottesville Albemarle",31,5,2.77,0.3,0.93,0,1,0,0,135,81,9,28,0,17
2024,10,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1452,185,73.59,0.6,78.76,0,32.05,0,0,8503,4707,21,2508,0,1267
2024,10,DL,Delta Air Lines Network,ORF,"Norfolk, VA: Norfolk International",221,28,20.43,0.25,4.18,0,3.15,0,0,1260,977,35,111,0,137
2024,10,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",554,86,42.55,0.97,31.42,0,11.06,0,0,3375,1865,31,872,0,607
2024,10,DL,Delta Air Lines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",221,17,8.02,2,2.76,0,4.23,0,0,692,357,84,58,0,193
2024,10,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1146,135,62.38,1.35,44.45,0,26.82,0,0,6602,3633,47,1531,0,1391
2024,10,DL,Delta Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",115,17,8.57,0.51,2.97,0,4.96,0,0,641,424,46,59,0,112
2024,9,DL,Delta Air Lines Network,ALB,"Albany, NY: Albany International",111,17,6.77,1.88,1.08,0,7.28,0,0,860,398,129,39,0,294
2024,9,DL,Delta Air Lines Network,BDL,"Hartford, CT: Bradley International",372,49,21.16,1.13,8.78,0,17.93,0,0,2440,1091,90,235,0,1024
2024,9,DL,Delta Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",245,31,20.94,1.16,3.74,0,5.16,0,0,1747,1072,49,147,0,479
2024,9,DL,Delta Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",156,9,5.39,0.93,1.75,0,0.94,0,0,481,237,76,57,0,111
2024,9,DL,Delta Air Lines Network,CAE,"Columbia, SC: Columbia Metropolitan",118,15,8.18,0.22,0.71,0,5.89,0,0,1008,520,22,26,0,440
